Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet,cleaned_text
186,3,3,0,0,0,"""@MarkRoundtreeJr: LMFAOOOO I HATE BLACK PEOPLE https://t.co/RNvD2nLCDR"" This is why there's black people and niggers",lmfaoooo hate black people there black people nigger
187,3,0,3,0,1,"""@Master11_: @20ToLife_ @GabrielaStarr How could u do this to me bitch"" potent",could u bitch potent
188,3,0,1,2,2,"""@MaxMayo77: http://t.co/3Jk4kR44X3"" a pissed lad past out. I would lick his dirty soles while he slept.",pissed lad past would lick dirty sol slept
189,3,0,1,2,2,"""@MaxMayo77: http://t.co/PrrskknqRv"" love frat boy w/ soft long soles",love frat boy w soft long sol
190,3,0,1,2,2,"""@MaxMayo77: http://t.co/XpSC3makgJ"" sexy lad with hot soles and arches.",sexy lad hot sol arch
191,3,0,3,0,1,"""@MegamindNick: @white_thunduh nah fam I gotta cheat with the hoes"" depends on the female i feel",nah fam got ta cheat hoe depends female feel
192,3,0,0,3,2,"""@Mesha_nojas: @_Vontethekidd &#128079;&#128079;&#128079;&#128079;&#128588;"" I got hicks lol",got hick lol
193,3,1,2,0,1,"""@Migsmichelen: This new twitter is confusing the shit out of me."" Go back to south america bitch",new twitter confusing shit go back south america bitch
194,3,0,3,0,1,"""@Miikito_x3: Toto means ass or vagina?""I think pussy cause toto santi is like nasty pussy",toto mean as vaginai think pussy cause toto santi like nasty pussy
195,3,0,3,0,1,"""@MikelaHenry: but what if he actually does choose the ugly bitch over you? &#58381;""Her ass must be fat!",actually choose ugly bitch as must fat
196,3,0,3,0,1,"""@MileyCyrus: bitch couldn't kill my vibe if ya tried. &#127752;&#127752;&#127752;"" dis why i love miley :*",bitch couldnt kill vibe ya tried dis love miley
197,3,0,3,0,1,"""@Montrell_: I'm tired of bitches saying I look mean.. &#128530;"" nigga you big af, wear tight shirts, and grim everybody.",im tired bitch saying look mean nigga big af wear tight shirt grim everybody
198,6,0,0,6,2,"""@MotherJones: 10 birds your grandkids may never see, thanks to climate change http://t.co/XqmXHkAsWt http://t.co/RbITeGRnhm"" #Climate",bird grandkids may never see thanks climate change
199,3,0,3,0,1,"""@MvckFadden: ""Stay beautiful you bitch""""",stay beautiful bitch
200,3,0,3,0,1,"""@NICKIMINAJ: #WutKinda

r purple. Ceeeleee""man this gurl was jus playin on the ""stupid hoe "" track. But in still shitted on sum gurls",r purple ceeeleeeman gurl jus playin stupid hoe track still shitted sum gurls
201,3,0,3,0,1,"""@NastyCopper: Money getting taller and bitches getting blurry""",money getting taller bitch getting blurry
202,3,1,2,0,1,"""@NewsomeJade: I ain't never seen a bitch so obsessed with they nigga&#128514;"" I'm obsessed with mine &#128529;",aint never seen bitch obsessed nigga im obsessed mine
203,3,0,2,1,1,"""@Nicholas_ted33: Kobe stay talking trash. But let's not forget http://t.co/VH4tnEkvTP"" @J_Austin12 I meant to do this one. Smh.",kobe stay talking trash let forget meant one smh
204,3,2,1,0,0,"""@NoChillPaz: ""At least I'm not a nigger"" http://t.co/RGJa7CfoiT""

Lmfao",least im nigger lmfao
205,3,0,3,0,1,"""@No_FAKINGG: People always asking me what I'm mixed with."" She a bad asian bitch lol",people always asking im mixed bad asian bitch lol
206,3,2,1,0,0,"""@NotoriousBM95: @_WhitePonyJr_ Ariza is a snake and a coward"" but at least he isn't a cripple like your hero Roach lmaoo",ariza snake coward least isnt cripple like hero roach lmaoo
207,3,0,1,2,2,"""@OSAY_it_aint_so: &#8220;@IgnoreAllLaws: Fosters home for imaginary trash&#8221; WHOA CHILL""

that show was everything tf",foster home imaginary trash whoa chill show everything tf
208,6,0,5,1,1,"""@OfficialReplay: I am lowkey tired."" ...if you tired, be quiet and go to sleep hoe!",lowkey tired tired quiet go sleep hoe
209,3,0,3,0,1,"""@PRAYINGFORHEAD: &#8220;@macklemroe: Stop bringing weird niggers into my mentions! @PRAYINGFORHEAD&#8221; http://t.co/cussDJesRK""",stop bringing weird nigger mention
210,3,0,3,0,1,"""@PRETTyBOSs_BRAt: We don't love these hoes &#128080;&#128581;""",dont love hoe
211,3,0,3,0,1,"""@PatrickQuelo: If yo girl cant have homeboys you a ol weak bitch ass nigga!""",yo girl cant homeboy ol weak bitch as nigga
212,3,0,3,0,1,"""@Patsfanjoe32: @d_palomino52 I think worst advice I gave you was "" don't be a pussy and speed up"" lol""",think worst advice gave dont pussy speed lol
213,3,0,3,0,1,"""@PoemsPorn: Quote this tweet with your favorite animal.""pussy",quote tweet favorite animalpussy
214,3,0,3,0,1,"""@Poetic_Success: I hate when strippers tell you they're ""dancers"". Hoe, ballet dancers don't pop their pussy to Beethoven. You a STRIPPER!""",hate stripper tell theyre dancer hoe ballet dancer dont pop pussy beethoven stripper
215,3,0,3,0,1,"""@Poffalicious: Andrewbryant: Poff has double vision after 2 beers
Poff: ... Double pussy &#128526;"" smh",andrewbryant poff double vision beer poff double pussy smh
216,3,0,3,0,1,"""@Poobie_: When bitches TWERK on the computer....

ME: ""In ya &#128089;, in ya damn &#128089;&#8252;&#65039;""""",bitch twerk computer ya ya damn
217,3,0,3,0,1,"""@ProdsJewel_: &#8220;@sreadthepeace: &#8220;@yungmindless: @PeacePunkPrince Prince, THIS is art. http://t.co/EPHRWxMBHr&#8221; nobody takin his bitch!",prince art nobody takin bitch
218,3,0,1,2,2,"""@QUAN1T0: 61% of welfare/government aid is claimed by white people. So y'all black slander is trash now.""",welfaregovernment aid claimed white people yall black slander trash
219,3,0,3,0,1,"""@QUAN1T0: These bitches don't care they just play that role.""",bitch dont care play role
220,6,0,6,0,1,"""@Queen_Kaaat: It took a while for you to find me, but I was hiding In the lime tree.""
@Iemonaids dis bitch in da wrong tree bro.",took find hiding lime tree dis bitch da wrong tree bro
221,6,3,2,1,0,"""@RTNBA: Drakes new shoes that will be released by Nike/Jordan.... Yes, there's glitter on the shoes http://t.co/QCtPLxHEXM"" ....dudes a fag",drake new shoe released nikejordan yes there glitter shoe dude fag
222,3,0,1,2,2,"""@RachieSoul: @DizzleOfficial inna di ghetto!!!"" You alone lmaoo",inna di ghetto alone lmaoo
223,3,0,1,2,2,"""@RamBoutIt: &#8220;@Master11_: @20ToLife_ @RamBoutIt hoes Austin&#8221; teach us Austin.""I teach u how to get curved? That's all I know",hoe austin teach u austini teach u get curved thats know
224,3,1,2,0,1,"""@ReachtheeCLIMAX: bitches can't cook but know how to suck dick .."" s/o to the ones that can do both!",bitch cant cook know suck dick one
225,3,0,3,0,1,"""@RenegadeMo: Fat hoes get chose"" lol",fat hoe get chose lol
226,3,0,3,0,1,"""@RiahSM: #hoesaintloyal"" well they're hoes,no one expects them to be loyal",well theyre hoesno one expects loyal
227,3,0,3,0,1,"""@RishaaWilliams: @TRESHON_SCROOGE @_Nevertrustt ol bitch ass"" http://t.co/AmcOinY0wG",ol bitch as
228,3,1,2,0,1,"""@RnadJorell: Bruh im tired of niggas retweetin Miley Cyrus naked that bitch aint no types of bad"" lmaooo",bruh im tired nigga retweetin miley cyrus naked bitch aint type bad lmaooo
229,3,0,3,0,1,"""@SacTownProdigy: Just because tony romo at the mavs game dont mean he still not a bitch lmao.. Fuk them cowgirls"" lol bitch fuck you",tony romo mavs game dont mean still bitch lmao fuk cowgirl lol bitch fuck
230,3,0,3,0,1,"""@SamJLayman : Holy shit, Freddie Highmore was in Charlie and the Chocolate Factory""
Me: *rolls on the floor, laughing*",holy shit freddie highmore charlie chocolate factory roll floor laughing
231,3,1,2,0,1,"""@Samirahusic_: ""I don't want to have sex with my gf because I feel like I'm using her.."" - anonymous"" Whata faggot",dont want sex gf feel like im using anonymous whata faggot
232,3,0,3,0,1,"""@SexualGxfs: @ One of your followers with this &#128525;&#128553; http://t.co/F1TJl9xnCT"" @ somebody, bitch if you don't",one follower somebody bitch dont
233,3,0,3,0,1,"""@Shaa_Jenkins: If ya bitch always bitching clearly she care!"" Or just an annoying Bitch!",ya bitch always bitching clearly care annoying bitch
234,3,0,3,0,1,"""@ShanTaughtHer: These catfish hoes thinkin they slick.. But niggas catching on &#128524;""",catfish hoe thinkin slick nigga catching
235,3,0,3,0,1,"""@SheWentToJordan: Can't worry about a bitch that ain't worried bout me"" #real",cant worry bitch aint worried bout
236,3,0,3,0,1,"""@ShowArrive: Side hoes are for insecure niggas that can't handle a real one.""",side hoe insecure nigga cant handle real one
237,3,0,3,0,1,"""@Shun_stokes: &#128514;&#128514;&#128514;&#128514;RT @bluprint_4: Lmao! This bitch come scooting in the tent like she about to fuck some shit up!"" &#128557;&#128557;&#128557;",rt lmao bitch come scooting tent like fuck shit
238,3,0,3,0,1,"""@Shun_stokes: My cousin said he share hoes with his brothers. He said sharing is caring and he love his brothers &#128514;""",cousin said share hoe brother said sharing caring love brother
239,3,0,3,0,1,"""@SlimGirl_Probz: i'm hungry but ionn wanna spend my money on food&#128530;""Broke hoe problems &#128514;&#128514;&#128514;&#128128;",im hungry ionn wan na spend money foodbroke hoe problem
240,6,0,6,0,1,"""@SmeegBaby: Dese hoes be LYIN to all of us nigga""",dese hoe lyin u nigga
241,3,0,3,0,1,"""@SnakecharmsDump: http://t.co/4b427dQZCV"" oh yeah fuck that bitch",oh yeah fuck bitch
242,3,0,1,2,2,"""@SportsCenter: Eli Manning just threw his NFL-leading 27th interception of the season."" Lmao trash",eli manning threw nflleading th interception season lmao trash
243,3,0,1,2,2,"""@SportsCenter: USC senior RB Anthony Brown calls head coach Steve Sarkisian a racist and quits team. &#187; http://t.co/JOOsdSubIR"" he's a bitch",usc senior rb anthony brown call head coach steve sarkisian racist quits team he bitch
244,3,0,3,0,1,"""@StellaTex: Guess what? I also have zero time for your mansplaining! Adios!"" Stfu pussy",guess also zero time mansplaining adios stfu pussy
245,3,0,1,2,2,"""@Stephenwildboy: Chilling &#128069;&#8482; http://t.co/mik3iPNle6"" sexy scally lad",chilling sexy scally lad
246,3,0,3,0,1,"""@Strap__: I ain't sharing no bitch if you mines you mines &#128175;""",aint sharing bitch mine mine
247,3,0,3,0,1,"""@SukMySweetness: money only impress the simple broke bitches""",money impress simple broke bitch
248,3,0,2,1,1,"""@Sylvieamx: #Pisces will never be anybody's bitch, they don't let people control or change them."" Rigghhht",never anybodys bitch dont let people control change rigghhht
250,3,0,1,2,2,"""@TEE_JONEZ: @16stanleys @KingCuh tuku ho idk blah blah blah"" &#128514;&#128514;&#128514;",tuku ho idk blah blah blah
251,3,0,1,2,2,"""@TEE_JONEZ: @KingCuh @16stanleys I'm not mad cuh hahaha"" suure.. tuku ho ita! &#128514;&#128514;",im mad cuh hahaha suure tuku ho ita
252,3,0,3,0,1,"""@TayKnosBest: These hoes is crazy""",hoe crazy
253,3,0,3,0,1,"""@Taylorr_Babee: You ain't ever gonna be a slice bitch."" Kevin hart. (:",aint ever gon na slice bitch kevin hart
254,3,0,3,0,1,"""@ThatniggaTroy: Oomf so fuckin fine tho &#128553; dam"" @ her, don't be no bitch.",oomf fuckin fine tho dam dont bitch
255,3,1,2,0,1,"""@TheGamerKingKev: I wonder if the girl that gave head to 24 boys for a drink in magaluf has twitter"" she probly sends nudes for fags",wonder girl gave head boy drink magaluf twitter probly sends nude fag
256,3,0,3,0,1,"""@TheNewSAT: #NewSATQuestions
Yeah bitch, yeah bitch, call me _______:
a.) Maybe
b.) Steve-O
c.) Later
d.) Jesse Pinkman""
@machinegunkelly",yeah bitch yeah bitch call maybe b steveo c later jesse pinkman
257,3,0,3,0,1,"""@TheNymphoTweets: Hickies in between her thighs right by her pussy &gt;&gt;&gt;"" Its only right",hickies thigh right pussy gtgtgt right
258,3,0,3,0,1,"""@TheOneMiss_Luu: Would you still love me when I'm no longer young and beautiful?"" No. Ugly monkey ass.",would still love im longer young beautiful ugly monkey as
259,3,1,2,0,1,"""@TheRealRickyB21: @JetsAndASwisher @Gook____ y'all come through the front.""bitch I ain't coming",yall come frontbitch aint coming
260,3,1,2,0,1,"""@TheRealRickyB21: @JetsAndASwisher faggot bitch"" http://t.co/2HyyAbk4eH",faggot bitch
261,3,0,3,0,1,"""@The_Realist_Sam: @Madrid2_ yea, I'm on my iPad. I don't work this Friday. Let's ball this faggot up @TropicalBlanket""i work 2-5",yea im ipad dont work friday let ball faggot work
262,3,0,1,2,2,"""@Theo17100: http://t.co/BYj1HOyhmG"" this scally lad would get it",scally lad would get
263,3,2,1,0,0,"""@TheoMaxximus: #GerrysHalloweenParty http://t.co/3ycrSrnjHc"" Halloween was yesterday stupid nigger",halloween yesterday stupid nigger
264,3,0,2,1,1,"""@TheoMaxximus: Chrus still supahot tho"" *walks up to teacher with test, drops test in that bitch fohead* http://t.co/nb5VgdssgI",chrus still supahot tho walk teacher test drop test bitch fohead
265,3,0,3,0,1,"""@Thornton25: &#8220;@KantKeepAhBYTCH: I love eating pussy lol I never get full lol&#8221; I can eat that shit forever lol"" and ever.",love eating pussy lol never get full lol eat shit forever lol ever
266,3,0,3,0,1,"""@Tmacc_GFG: &#8220;@VoiceOfDStreetz: ""@Tmacc_GFG: &#8220;@tizzimarie: No slushes &#128549;&#8221;hoes nasty anyway fam""&#128564;&#8221;them hoes taste like meds""&#127815;&#127815;&#127868;",slush hoe nasty anyway famthem hoe taste like med
267,3,0,2,1,1,"""@Tmacc_GFG: &#8220;@tizzimarie: No slushes &#128549;&#8221;hoes nasty anyway fam""&#128564;",slush hoe nasty anyway fam
268,3,1,2,0,1,"""@Tmacc_GFG: BOBBY BITCH-by @BobbyShmurdaGS9 be getting me live as fuck"" hell yea i play that hoe before my workout",bobby bitchby getting live fuck hell yea play hoe workout
269,3,0,3,0,1,"""@TreLeKidd: Yo bitch is Gucci Mane RT @JabariTheGreat : My bitch a stoner &#128175;&#128175; http://t.co/lt9LIJjpg9""&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;",yo bitch gucci mane rt bitch stoner
270,3,0,3,0,1,"""@TweetGameLazy: I can ride your bitch with no handle bars""",ride bitch handle bar
271,3,0,3,0,1,"""@TyJonCuffee: And if you ain't a hoe get up out my traphoussseeeee""",aint hoe get traphoussseeeee
272,3,0,0,3,2,"""@UberFacts: 15 sad TV character deaths we're still bitter over... http://t.co/uLclFUF8nC http://t.co/1RXYQOOsM0""ned stark was the man",sad tv character death still bitter stark man
273,3,0,3,0,1,"""@UnHoly_Jack: These harbor bitches are all ""Party Bus hoes"""" Lol all?",harbor bitch party bus hoe lol
274,3,0,3,0,1,"""@Vbomb20: @Woodchuck20 pussy"" love it",pussy love
275,3,0,3,0,1,"""@VeronikaHumbert: Ultraviolence video, its coming you little bitch! #MTVHottest Lana Del Rey http://t.co/533fLbvWqh"" 

bitchy promo",ultraviolence video coming little bitch lana del rey bitchy promo
276,3,0,3,0,1,"""@VineForTheByrd: On my way to fuck your bitch https://t.co/4lMTFNL2iy""

LMFAO KITTYCOPTER",way fuck bitch lmfao kittycopter
277,3,0,0,3,2,"""@WBUR: A smuggler explains how he helped fighters along the ""Jihadi Highway"": http://t.co/UX4anxeAwd""",smuggler explains helped fighter along jihadi highway
278,3,0,3,0,1,"""@WBeezy_: ""@QuaTheGreat: Aww their avis look so cute together &#128145; http://t.co/9lPorCb8w0"" &#128128;&#128128;&#128128;"" do I gotta get Ike avi on this bitch ?",aww avis look cute together got ta get ike avi bitch
279,3,0,3,0,1,"""@WBeezy_: ""@Run_DRC: Its simple, dont be a hoe=dont worry about being exposed &#128540;"" fight me""why ?",simple dont hoedont worry exposed fight mewhy
280,3,0,3,0,1,"""@WannabeKanye: whys this bitch boosting herself http://t.co/uOd2f5WtKV""

Her size isn't exactly the most healthy tho",why bitch boosting size isnt exactly healthy tho
281,3,0,3,0,1,"""@WitHaPrettyface: @_1nonlykeisha bet not be no bitches! &#128514;&#128080;&#128299;&#128299;&#128298;"" &#128514;&#128514; Kim bye!!!",bet bitch kim bye
283,3,0,3,0,1,"""@X_XPDOTJDOT: Damn near gotta protect my tweets.. stalkers being annoying"" you got that dope dick. Drive these bitches loco",damn near got ta protect tweet stalker annoying got dope dick drive bitch loco
284,3,0,3,0,1,"""@XoJennyGirl: I'm making marack my girlfriend ."" @marackaf aye b you pullin hoes just like o taught you",im making marack girlfriend aye b pullin hoe like taught
285,3,1,2,0,1,"""@XoXo__Angiee: Bruno fag boy"" you love me.",bruno fag boy love
286,3,0,3,0,1,"""@YEHits_Von: &#8220;@Run_DRC: I must be a bitch&#8221; you are &#128514;&#128514;&#128514; sike naw"" This why we always beefing &#128514;",must bitch sike naw always beefing
287,3,0,0,3,2,"""@Yankees: Down 6-1, #Yankees look to rally in the bottom of the 9th."" #RALLYCAP",look rally bottom th
288,3,0,3,0,1,"""@YoungRicooo: &#8220;@WexicanAfro702: Don't take advantage of a nice person&#8221;@ hoes""@ everyjuan",dont take advantage nice person hoe everyjuan
289,3,1,2,0,1,"""@YoungRicooo: Happy birthday bitch nigga @WexicanAfro702"" Thanks pal",happy birthday bitch nigga thanks pal
290,3,0,3,0,1,"""@YoungRicooo: Sad knowing that most hoes won't fuck with you bc you ain't got stacks."" wait till friday",sad knowing hoe wont fuck bc aint got stack wait till friday
291,3,0,3,0,1,"""@YunGMiGo: @Shane_A1 cinco shit harder fucc nigga""yee but you fucc wit rich homie cuz dats ya homeboy fucc nicca",cinco shit harder fucc niggayee fucc wit rich homie cuz dat ya homeboy fucc nicca
292,3,0,3,0,1,"""@ZoeBarton3: @h0rheyd ewww I said THAT last Sunday..as in the last Sunday I was there. Read it again nigs""&#128563;&#128563;&#128563;&#128563;&#128563;",ewww said last sundayas last sunday read nigs
